cod producto|linea|rubro|descripcion|pcio_lista|unidad|imagen
160.198|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA PLASTICA RECTANGULAR 8.5 x 6.5 ANTISARRO|1890.06|(C/U)|160198
160.199|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA PLASTICA RECTANGULAR 15 x 10 ANTISARRO|3143.62|(C/U)|160199
160.210|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ELECTRICA 5400 W LORENZETTI|15948.5|(C/U)|160210
160.211|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ELECTRICA 5400 W LORENZETTI BLINDADA|65974.28|(C/U)|160211
160.212|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ELECTRICA 6000 W LORENZETTI ADVANCE|33241.42|(C/U)|160212
160.213|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ELECTRICA 6000 W LORENZETTI JET C/COMANDO|25513.86|(C/U)|160213
160.214|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ELECTRICA 6400 W LORENZETTI 4 TEMPERATURAS|10721.9|(C/U)|160214
160.215|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ELECTRICA 5000 W C/BRAZO 3 TEMP. IMPORTADA|7093.28|(C/U)|160210A
160.220|SANITARIOS|LLUVIAS DUCHA / BIDET|RESISTENCIA LLUVIA ELECTRICA|1057.3|(C/U)|160220
160.230|SANITARIOS|LLUVIAS DUCHA / BIDET|TAPA LLUVIA PIAZZA PLASTICA CHICA 1500|117.98|(C/U)|160230
160.231|SANITARIOS|LLUVIAS DUCHA / BIDET|TAPA LLUVIA PIAZZA PLASTICA GRANDE|117.98|(C/U)|160230
160.400|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA TIPO FV CROMO|686.7|(C/U)|160400
160.401|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA TIPO FV IMPORTADA|1664.02|(C/U)|160401
160.410|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA ANTISARRO ECONOMICA|1024.26|(C/U)|160410
160.415|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA GRANDE TAPA NEGRA|1079.1|(C/U)|160415
160.420|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA TIPO POMBA ANTISARRO|2115.94|(C/U)|160420
160.430|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA ECONOMICA FIJA|283.02|(C/U)|160430
160.440|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 6 Ctm. CROMO|970.36|(C/U)|160440
160.441|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 6 Ctm. BLANCA|652.94|(C/U)|160441
160.445|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 6.5 Ctm. ANTISARRO|1636.5|(C/U)|160445
160.446|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 7 Ctm. ANTISARRO CHATA|1724.92|(C/U)|160446
160.447|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA GRANDE ANTISARRO|2129.1|(C/U)|160447
160.448|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 10 Cmt. CUADRADA ANTIS.|3013.14|(C/U)|160448
160.450|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 10 Ctm. ANTISARRO|1751.86|(C/U)|160450
160.460|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 15 Ctm.|4519.76|(C/U)|160460
160.470|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 15 Ctm. ANTISARRO|4870.2|(C/U)|160470
160.480|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 20 Ctm. 1 FUNCION|8167|(C/U)|160480
160.490|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA PLASTICA 14 Ctm. 5 FUNCIONES|7975.1|(C/U)|160490
160.600|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA BRONCE ARTICULADA CROMO|2583.18|(C/U)|160600
160.601|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA BRONCE ARTICULADA CROMO ANTISARRO|2715.4|(C/U)|160601
160.620|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO REDONDA ROSCA DE 3/8'|19.52|(C/U)|160620
160.622|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO CUADRADA 10 Cmt. C/ANTISARRO|3460.2|(C/U)|160624
160.623|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO CUADRADA 15 Cmt. C/ANTISARRO|3204.76|(C/U)|160624
160.624|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO CUADRADA 20 Cmt. C/ANTISARRO|6118.02|(C/U)|160624
160.625|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO CUADRADA 25 Cmt. C/ANTISARRO|6809.78|(C/U)|160624
160.626|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO CUADRADA 30 Cmt. C/ANTISARRO|15646.1|(C/U)|160624
160.629|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO REDONDA 20 Cmt. C/ANTISARRO|6118.02|(C/U)|160629
160.630|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO REDONDA 10 Cmt. C/ANTISARRO|3460.2|(C/U)|160630
160.631|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO REDONDA 15 Cmt. C/ANTISARRO|3204.76|(C/U)|160630
160.632|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO REDONDA 25 Cmt. C/ANTISARRO|9131.6|(C/U)|160630
160.633|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO REDONDA 30 Cmt. C/ANTISARRO|15646.1|(C/U)|160630
160.635|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO REDONDA NEGRA 15 x 15 ANTISARRO|5275.14|(C/U)|160635
160.636|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO REDONDA NEGRA 20 x 20 ANTISARRO|6427.18|(C/U)|160635
160.640|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO CUADRADA NEGRO 15 x 15 ANTISARRO|5275.14|(C/U)|160640
160.641|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA ACERO CUADRADA NEGRO 20 x 20 ANTISARRO|42.284.079|(C/U)|160640
160.800|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA BRONCE CROMO 45*|5001.72|(C/U)|160800
160.801|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA BRONCE CROMO 45* B/CORTO|4205.38|(C/U)|160801
160.825|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA ACERO INOX. REDONDA 100mm ANTIS.|3971.9|(C/U)|160825
160.826|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA COMPLETA ACERO INOX.CUADRADA 100mm ANTIS.|3971.9|(C/U)|160826
160.900|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA BIDE C/FLEXIBLE 3/8' BRONCE|1187.5|(C/U)|160900
160.901|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA BIDE C/FLEXIBLE 1/2' BRONCE|1187.5|(C/U)|160900
160.902|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA BIDE C/FLEXIBLE 1/2 Y 3/8 PLASTICA|1697.26|(C/U)|160902
160.910|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA BIDE SOLA 1/2 PLASTICA CROMO|266.54|(C/U)|160910
160.911|SANITARIOS|LLUVIAS DUCHA / BIDET|LLUVIA BIDE SOLA 1/2 BRONCE CROMO|2785.86|(C/U)|160910
160.920|SANITARIOS|LLUVIAS DUCHA / BIDET|FLEXIBLE BIDE REPUESTO MANGUERA PEIRANO|1099.86|(C/U)|160920
160.921|SANITARIOS|LLUVIAS DUCHA / BIDET|GOMA BIDE REPUESTO PARA LLUVIA|66.16|(C/U)|160921
160.922|SANITARIOS|LLUVIAS DUCHA / BIDET|TORNILLO LLUVIA BIDET BRONCE CROMO|8912.8|(C/U)|160922
161.100|SANITARIOS|LLAVES DE PASO BRONCE|LLAVE PASO HIDRO BRONZ DE 1/2' CROMO|5814.16|(C/U)|161100
161.101|SANITARIOS|LLAVES DE PASO BRONCE|LLAVE PASO HIDRO BRONZ DE 3/4' CROMO|6731.8|(C/U)|161100
161.110|SANITARIOS|LLAVES DE PASO BRONCE|LLAVE PASO HIDRO BRONZ DE 1/2' C/CAMPANA|6731.8|(C/U)|161110
161.111|SANITARIOS|LLAVES DE PASO BRONCE|LLAVE PASO HIDRO BRONZ DE 3/4' C/CAMPANA|7345.96|(C/U)|161110
161.120|SANITARIOS|LLAVES DE PASO BRONCE|LLAVE PASO BRONCE 1/2 H-H VOLANTE BRONCE|2620.02|(C/U)|161120
161.121|SANITARIOS|LLAVES DE PASO BRONCE|LLAVE PASO BRONCE 1/2 H-H VOLANTE Y CAMPANA|3189.5|(C/U)|161121
161.122|SANITARIOS|LLAVES DE PASO BRONCE|LLAVE PASO BRONCE 3/4 H-H VOLANTE BCE|4977.36|(C/U)|161120
161.123|SANITARIOS|LLAVES DE PASO BRONCE|LLAVE PASO BRONCE 3/4 H-H VOLANTE Y CAMPANA|4503.58|(C/U)|161121
162.100|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA CARGA 1.20 MTS.|792.98|(C/U)|162100
162.101|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA CARGA 1.50 MTS.|903.34|(C/U)|162100
162.102|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA CARGA 1.80 MTS|1103.62|(C/U)|162100
162.103|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA CARGA 2.00 MTS.|916.82|(C/U)|162100
162.104|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA CARGA 2.50 MTS.|1056.1|(C/U)|162100
162.105|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA CARGA 3.00 MTS.|1545.08|(C/U)|162100
162.106|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA CARGA 4.00 MTS.|1594.06|(C/U)|162100
162.107|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA CARGA 5.00 MTS.|4676.52|(C/U)|162100
162.500|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA DESCARGA 1.20 MTS.|403.02|(C/U)|162500
162.501|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA DESCARGA 1.80 MTS.|613.12|(C/U)|162500
162.502|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA DESCARGA 2.50 MTS.|719.1|(C/U)|162500
162.503|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA DESCARGA 4.00 MTS.|0|(C/U)|162500
162.510|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA DESCARGA EXTENSIBLE (180 MM.)|542.48|(C/U)|162500
162.520|SANITARIOS|MANGUERAS PARA LAVARROPA|MANGUERA LAVARROPA CODO ADAPTADOR|161.22|(C/U)|162520
164.100|SANITARIOS|MONTURAS DE DERIVACION|MONTURA DERIVACION BRONCE 1/2' X 1/2'|2573.58|(C/U)|164100
164.101|SANITARIOS|MONTURAS DE DERIVACION|MONTURA DERIVACION BRONCE 1/2' X 3/4'|2573.58|(C/U)|164100
164.102|SANITARIOS|MONTURAS DE DERIVACION|MONTURA DERIVACION BRONCE 3/4' X 1/2'|2573.58|(C/U)|164100
164.103|SANITARIOS|MONTURAS DE DERIVACION|MONTURA DERIVACION BRONCE 3/4' X 3/4'|2573.58|(C/U)|164100
164.104|SANITARIOS|MONTURAS DE DERIVACION|MONTURA DERIVACION BRONCE   1' X 1/2'|2573.58|(C/U)|164100
164.105|SANITARIOS|MONTURAS DE DERIVACION|MONTURA DERIVACION BRONCE   1' X 3/4'|2573.58|(C/U)|164100
165.105|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/8' x  5 Cmt.|374.24|(C/U)|165100
165.106|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/8' x  6 Cmt.|399.08|(C/U)|165100
165.108|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/8' x  8 Cmt.|448.76|(C/U)|165100
165.110|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/8' x 10 Cmt.|498.46|(C/U)|165100
165.112|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/8' x 12 Cmt.|548.12|(C/U)|165100
165.115|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/8' x 15 Cmt.|622.64|(C/U)|165100
165.205|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/4' x  5 Cmt.|503.58|(C/U)|165100
165.206|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/4' x  6 Cmt.|552.8|(C/U)|165100
165.208|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/4' x  8 Cmt.|651.3|(C/U)|165100
165.210|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/4' x 10 Cmt.|749.78|(C/U)|165100
165.212|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/4' x 12 Cmt.|848.28|(C/U)|165100
165.215|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/4' x 15 Cmt.|996|(C/U)|165100
165.305|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/8' x  5 Cmt.|578.98|(C/U)|165100
165.306|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/8' x  6 Cmt.|642.44|(C/U)|165100
165.308|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/8' x  8 Cmt.|769.36|(C/U)|165100
165.310|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/8' x 10 Cmt.|896.3|(C/U)|165100
165.312|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/8' x 12 Cmt.|1023.24|(C/U)|165100
165.315|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/8' x 15 Cmt.|1213.66|(C/U)|165100
165.405|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x  5 Cmt.|866.9|(C/U)|165100
165.406|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x  5 Cmt. FUNDIDO|490.76|(C/U)|165100
165.408|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x  8 Cmt.|1433.36|(C/U)|165100
165.409|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x  8 Cmt. FUNDIDO|749.74|(C/U)|165100
165.410|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x 10 Cmt.|1789.46|(C/U)|165100
165.411|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x 10 Ctm. FUNDIDO|882.2|(C/U)|165100
165.412|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x 12 Cmt.|1335.12|(C/U)|165100
165.415|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x 15 Cmt.|1606.82|(C/U)|165100
165.416|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x 15 Cmt. FUNDIDO|1336.34|(C/U)|165100
165.418|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x 18 Cmt.|1878.52|(C/U)|165100
165.420|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x 20 Cmt.|2059.64|(C/U)|165100
165.425|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x 25 Cmt.|2512.48|(C/U)|165100
165.430|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1/2' x 30 Cmt.|2965.3|(C/U)|165100
165.505|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x  5 Cmt.|1098.24|(C/U)|165100
165.506|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x  5 Cmt. FUNDIDO|653.26|(C/U)|165100
165.508|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x  8 Cmt.|1713.22|(C/U)|165100
165.509|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x  8 Ctm. FUNDIDO|1028.18|(C/U)|165100
165.510|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x 10 Cmt.|2170.72|(C/U)|165100
165.511|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x 10 Ctm. FUNDIDO|1238.78|(C/U)|165100
165.512|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x 12 Cmt.|2584.08|(C/U)|165100
165.515|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x 15 Cmt.|3247|(C/U)|165100
165.516|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x 15 Ctm. FUNDIDO|1887.94|(C/U)|165100
165.518|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x 18 Cmt.|3861.56|(C/U)|165100
165.520|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x 20 Cmt.|4319.1|(C/U)|165100
165.525|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x 25 Cmt.|5407.82|(C/U)|165100
165.530|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 3/4' x 30 Cmt.|6446.84|(C/U)|165100
165.605|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1' x  5 Cmt.|1698.96|(C/U)|165100
165.608|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1' x  8 Cmt.|2683.3|(C/U)|165100
165.610|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1' x 10 Cmt.|3362.26|(C/U)|165100
165.612|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1' x 12 Cmt.|2370.12|(C/U)|165100
165.615|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1' x 15 Cmt.|2873.16|(C/U)|165100
165.618|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1' x 18 Cmt.|3376.18|(C/U)|165100
165.620|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1' x 20 Cmt.|3711.54|(C/U)|165100
165.625|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1' x 25 Cmt.|4549.94|(C/U)|165100
165.630|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1' x 30 Cmt.|5388.3|(C/U)|165100
165.705|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/4' x  5 Cmt.|2394.14|(C/U)|165100
165.708|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/4' x  8 Cmt.|2237|(C/U)|165100
165.710|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/4' x 10 Cmt.|2660.18|(C/U)|165100
165.712|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/4' x 12 Cmt.|3083.36|(C/U)|165100
165.715|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/4' x 15 Cmt.|3718.14|(C/U)|165100
165.718|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/4' x 18 Cmt.|4352.92|(C/U)|165100
165.720|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/4' x 20 Cmt.|4776.12|(C/U)|165100
165.725|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/4' x 25 Cmt.|5834.06|(C/U)|165100
165.730|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/4' x 30 Cmt.|6892.04|(C/U)|165100
165.805|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/2' x  5 Cmt.|3090.92|(C/U)|165100
165.808|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/2' x  8 Cmt.|4809.68|(C/U)|165100
165.810|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/2' x 10 Cmt.|3455.38|(C/U)|165100
165.812|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/2' x 12 Cmt.|4014.32|(C/U)|165100
165.815|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/2' x 15 Cmt.|4852.7|(C/U)|165100
165.818|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/2' x 18 Cmt.|66.953.882|(C/U)|165100
165.820|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/2' x 20 Cmt.|6250|(C/U)|165100
165.825|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/2' x 25 Cmt.|7647.32|(C/U)|165100
165.830|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 1.1/2' x 30 Cmt.|9044.64|(C/U)|165100
165.905|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 2' x  5 Cmt.|2546.6|(C/U)|165100
165.908|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 2' x  8 Cmt.|3552.66|(C/U)|165100
165.910|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 2' x 10 Cmt.|4223.38|(C/U)|165100
165.912|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 2' x 12 Cmt.|4894.08|(C/U)|165100
165.915|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 2' x 15 Cmt.|5900.16|(C/U)|165100
165.918|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 2' x 18 Cmt.|6906.22|(C/U)|165100
165.920|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 2' x 20 Cmt.|7576.94|(C/U)|165100
165.925|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 2' x 25 Cmt.|9253.7|(C/U)|165100
165.930|SANITARIOS|NIPLES DE BRONCE|NIPLE BRONCE DE 2' x 30 Cmt.|10930.48|(C/U)|165100
166.105|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1/2' x  5  Cmt. CROMO|1236.74|(C/U)|166100
166.107|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1/2' x  7 Cmt. R/LARGA CROMO|1309.42|(C/U)|166100
166.108|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1/2' x  8 Cmt. R/LARGA CROMO|1481.16|(C/U)|166100
166.110|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1/2' x 10 Cmt. R/LARGA CROMO|1755.04|(C/U)|166100
166.210|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1/2' x 10 Cmt. R/LARGA|1696.44|(C/U)|166200
166.215|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1/2' x 15 Cmt. R/LARGA|1571.2|(C/U)|166200
166.220|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1/2' x 20 Cmt. R/LARGA|1990.38|(C/U)|166200
166.225|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1/2' x 25 Cmt. R/LARGA|2409.58|(C/U)|166200
166.230|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1/2' x 30 Cmt. R/LARGA|2828.78|(C/U)|166200
166.310|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 3/4' x 10 Cmt. R/LARGA|2170.72|(C/U)|166200
166.315|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 3/4' x 15 Cmt. R/LARGA|3247|(C/U)|166200
166.320|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 3/4' x 20 Cmt. R/LARGA|4319.1|(C/U)|166200
166.325|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 3/4' x 25 Cmt. R/LARGA|5407.82|(C/U)|166200
166.330|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 3/4' x 30 Cmt. R/LARGA|6446.84|(C/U)|166200
166.410|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1' x 10 Cmt. R/LARGA|3362.26|(C/U)|166200
166.415|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1' x 15 Cmt. R/LARGA|2969.32|(C/U)|166200
166.420|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1' x 20 Cmt. R/LARGA|3807.7|(C/U)|166200
166.425|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1' x 25 Cmt. R/LARGA|4646.08|(C/U)|166200
166.430|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1' x 30 Cmt. R/LARGA|5484.46|(C/U)|166200
166.510|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1.1/4' x 10 Cmt. R/LARGA|2756.32|(C/U)|166200
166.515|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1.1/4' x 15 Cmt. R/LARGA|3814.3|(C/U)|166200
166.520|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1.1/4' x 20 Cmt. R/LARGA|4872.26|(C/U)|166200
166.525|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1.1/4' x 25 Cmt. R/LARGA|5930.22|(C/U)|166200
166.530|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1.1/4' x 30 Cmt. R/LARGA|6988.18|(C/U)|166200
166.610|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1.1/2' x 10 Cmt. R/LARGA|3647.68|(C/U)|166200
166.615|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1.1/2' x 15 Cmt. R/LARGA|5045|(C/U)|166200
166.620|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1.1/2' x 20 Cmt. R/LARGA|6442.32|(C/U)|166200
166.625|SANITARIOS|NIPLES DE BRONCE ROSCA LARGA|NIPLE BRONCE DE 1.1/2' x 25 Cmt. R/LARGA|7839.62|(C/U)|166200
